-123.9402466,-528.6401978
-127.2834778,-542.8180084
-141.401947,-540.5839386
-143.2539673,-553.2321434
-128.9281616,-555.8026657
-114.574585,-558.2798729
-100.1634521,-560.3842888
-85.70166016,-562.1104164
-71.19793701,-563.4672928
-56.69537354,-564.8247375
-49.70202637,-557.1522522
-58.74468994,-551.1132469
-73.28265381,-550.1753159
-87.81811523,-549.2375412
-92.52020264,-539.5911331
-91.69256592,-525.0477142
-90.8649292,-510.5046005
-90.03729248,-495.9608765
-89.20962524,-481.4172668
-88.38201904,-466.8743744
-87.55447388,-452.3323822
-86.72686768,-437.7892914
-85.89916992,-423.2448883
-85.07159424,-408.7024689
-84.24401855,-394.1602936
-72.91717529,-391.3873596
-58.37432861,-392.2199402
-43.8302002,-393.0525818
-29.28729248,-393.8851624
-14.74291992,-394.7178192
-3.831054688,-398.8522034
-4.376098633,-413.4086304
-5.464050293,-427.3674927
-20.00646973,-426.5288544
-34.54882813,-425.6902008
-45.91162109,-428.4880829
-47.01690674,-443.0117035
-48.12213135,-457.5347443
-38.9296875,-463.0476227
-24.38781738,-463.879715
-11.91088867,-466.5546417
-12.73583984,-481.0978775
-13.74133301,-495.4390564
-28.28405762,-494.6069107
-42.82519531,-493.7748566
-50.76745605,-500.4342957
-51.57061768,-514.9788895
-47.72662354,-525.4015503
-33.18499756,-526.2379303
-18.64385986,-527.0742798
-14.26068115,-537.1064491
-14.87268066,-551.660717
-27.86279297,-552.7277946
-42.41564941,-552.0829124
-49.57336426,-559.9380875
-40.06237793,-565.5671463
-25.4967041,-565.4753532
-10.93255615,-565.2634163
3.622680664,-564.7091103
18.15911865,-563.7893219
32.6685791,-562.5040092
47.15008545,-560.9397659
61.56738281,-558.8667374
71.62243652,-551.6879234
61.27935791,-546.9535179
46.84143066,-548.877388
32.35400391,-550.3683624
28.03515625,-537.778595
25.20404053,-523.4899521
22.37695313,-509.2009583
19.55401611,-494.9104309
16.73608398,-480.6189117
13.92370605,-466.3248138
11.11932373,-452.0309143
8.325439453,-437.7348938
5.548217773,-423.4367676
2.802978516,-409.131485
1.599914551,-395.7227325
15.89056396,-392.9028015
30.18365479,-390.094162
39.06121826,-395.2457123
41.69238281,-409.572113
44.35083008,-423.8945618
47.04614258,-438.2095337
49.80523682,-452.5122528
52.76635742,-466.7736206
53.94482422,-457.2451019
54.32720947,-442.6842346
54.73577881,-428.1245422
55.21862793,-413.5664825
55.85662842,-399.013031
57.34716797,-384.7830963
71.64855957,-382.0149384
85.94580078,-379.2186432
95.51727295,-383.3331451
98.26611328,-397.6359558
101.0259399,-411.9389191
103.7956543,-426.2366028
106.5770264,-440.5340729
109.3717041,-454.8297424
112.1829224,-469.1262817
115.0130615,-483.4146194
117.8702393,-497.699028
120.7667847,-511.9749832
123.7319336,-526.2351303
117.2614136,-534.4517365
103.0838623,-537.7996559
88.90472412,-541.1411972
85.61120605,-527.2394638
82.82855225,-512.9409561
80.07781982,-498.6373901
77.31304932,-484.3341446
74.41149902,-470.0591888
73.69543457,-481.480545
73.17144775,-496.0375977
72.55371094,-510.5908432
72.00915527,-525.1456223
71.66204834,-539.7093124
72.58099365,-554.1832314
86.28308105,-554.1808014
100.5405884,-551.1970215
114.7235718,-547.8909416
128.8201294,-544.2400742
142.7298584,-539.9165764
156.5082397,-535.1935272
170.1746216,-530.1518326
183.7319336,-524.8283234
197.1776123,-519.2239532
202.975769,-510.3046188
190.0639648,-511.6495132
175.6600952,-513.4708939
161.7200928,-509.783844
151.3146362,-499.7797012
143.5944214,-487.4299927
136.3111572,-474.8135071
129.3137817,-462.0378571
122.6019287,-449.1110229
116.2348022,-436.0097961
110.3599854,-422.6815491
105.3626099,-409.0004425
103.0773315,-394.7026978
107.1542358,-380.8314972
116.1057739,-369.4154053
127.7888184,-360.7703857
140.9094238,-354.483551
154.8939819,-350.4811401
169.3157349,-350.794693
181.8342896,-357.9955597
191.2703857,-369.0489044
198.5541382,-381.6528473
204.5858765,-394.9088898
201.1699219,-405.281601
188.1101685,-411.7305145
174.8059692,-417.6453705
167.0794678,-407.9551544
161.1051025,-394.6741943
152.7139282,-382.9399719
140.1812134,-388.1202393
142.4307861,-402.066452
148.6018066,-415.2593536
155.1588745,-428.2670898
161.8991699,-441.1815186
168.7544556,-454.0333099
175.6954346,-466.8406219
182.706604,-479.608345
194.1657715,-480.3635254
195.880188,-467.2835999
189.9768066,-453.9814758
187.6765747,-441.7327271
200.621582,-435.0676575
214.0261841,-429.380722
224.3549805,-435.9338684
230.1867676,-449.2679749
233.9935303,-463.311264
234.1115723,-477.7839432
226.7832642,-490.2242432
216.2626343,-500.2371216
203.7960205,-507.0879517
213.3551636,-511.7789383
226.2492065,-505.005806
238.961853,-497.8955154
251.5030518,-490.4876709
263.8727417,-482.7961731
276.0595093,-474.8167725
288.0365601,-466.5290527
299.7606812,-457.8877106
305.7407837,-447.8631287
294.8852539,-446.6528625
283.116333,-455.233078
271.6373291,-461.6786652
262.6196289,-450.2391052
253.6020508,-438.7997589
244.5855103,-427.3616333
235.5684204,-415.9229126
226.5508423,-404.48349
217.5351563,-393.0464935
208.5175781,-381.6070862
199.4993286,-370.1668701
190.4819946,-358.7277679
181.4639282,-347.2877808
176.6525879,-336.346405
188.0941772,-327.3303223
199.5324707,-318.3153992
210.9741821,-309.2956238
222.4125977,-300.275177
233.8466187,-291.2492065
243.6387329,-296.1204224
252.668396,-307.550354
251.6437988,-317.8298035
240.263855,-326.9230347
228.8838501,-336.0163574
231.6499023,-346.7407684
240.6573486,-358.185257
249.980835,-366.9823914
261.4181519,-357.9633484
272.8549194,-348.9447632
282.8291626,-352.3382568
291.855835,-363.7688904
290.9468994,-374.0290985
279.5074463,-383.0498199
268.0692139,-392.0695648
276.3481445,-403.4101868
285.37854,-414.8410034
296.2744751,-410.3978424
307.7098999,-401.3748627
318.8113403,-395.2840424
327.9266968,-406.643631
330.1841431,-417.3514099
319.0824585,-426.7887573
307.9830322,-436.2241211
307.477356,-446.4988861
318.1367798,-442.5132141
328.9159546,-432.7177734
339.50354,-422.714798
349.8897705,-412.5011597
360.0606079,-402.0779724
370.0100098,-391.4382782
379.7235718,-380.5837402
389.1917114,-369.5111694
398.3980713,-358.2253571
407.3354492,-346.7207184
415.9871826,-335.0038757
424.343811,-323.0730591
432.3919678,-310.9325867
440.119751,-298.5855713
447.513916,-286.039032
454.5661621,-273.2929382
461.2642822,-260.3561707
467.5964355,-247.2391357
473.5546875,-233.9475098
479.130249,-220.4909973
484.3161621,-206.8791504
489.1066895,-193.1216431
493.4962158,-179.2315674
497.4818115,-165.2206421
501.0617676,-151.1008606
504.2363281,-136.8823853
507.0063477,-122.5823364
509.3753662,-108.2106628
511.348999,-93.77752686
512.9335938,-79.29840088
514.1386719,-64.78131104
514.9755859,-50.23840332
515.4578857,-35.67956543
515.602417,-21.1138916
515.4020996,-6.549499512
514.8428955,8.005981445
513.9179688,22.54168701
512.6209717,37.05102539
510.9470215,51.51849365
508.8903809,65.94030762
506.4476318,80.29968262
503.614624,94.58770752
500.3883057,108.7927246
496.7670898,122.9017944
492.7493896,136.9024048
488.3347168,150.7836304
483.5236816,164.5324707
478.3179932,178.1364746
472.7199707,191.5843506
466.7338867,204.8633423
460.3634033,217.9641113
453.6153564,230.8735962
446.4956055,243.5834961
439.0142822,256.0799561
431.1763916,268.3605347
422.994873,280.4115601
414.4785767,292.2280884
405.6384888,303.803833
396.4851685,315.1340332
387.0299072,326.2150269
377.2844238,337.043335
367.262207,347.6150513
356.975769,357.9282227
346.4369507,367.9822998
335.6576538,377.7775879
324.6487427,387.3156738
313.4222412,396.5975342
301.9904785,405.6241455
290.3636475,414.3986816
278.552002,422.9243164
266.5046997,431.1088867
254.1300049,438.7938232
241.6068115,446.2319336
228.9349365,453.4145508
219.5027466,449.5015869
228.9154663,441.3864746
230.6863403,431.6744385
222.5881958,419.5655518
214.4906006,407.4574585
206.3932495,395.3497314
198.295166,383.2409668
190.1977539,371.1331787
182.1000977,359.0250244
174.0025024,346.9169922
178.7508545,350.4119263
189.0780029,360.6833496
199.4055786,370.9552002
209.7339478,381.2279053
220.0618896,391.5001831
230.3892212,401.7717285
240.7171021,412.0439453
251.0458374,422.3169556
262.4760742,421.2577515
274.5921021,413.1669312
284.1256714,404.307251
278.43573,390.9005737
272.7453003,377.4927979
267.0545044,364.0840454
261.3637085,350.675354
255.6727295,337.2661743
249.9816284,323.8568115
244.2907715,310.447876
239.6912231,299.0585327
247.7888184,311.166687
255.8848877,323.272522
263.9840088,335.3828735
272.0824585,347.4923096
280.1797485,359.6000366
288.2773438,371.7081299
296.3741455,383.8151245
305.201355,390.8286133
316.3646851,381.4750366
327.5300293,372.1196899
323.6965942,360.6235962
315.6010132,348.5176392
307.5037842,336.4090576
299.4071045,324.3013916
291.309021,312.1915894
283.2114868,300.0825195
275.114624,287.9745483
267.0174561,275.8661499
258.9202881,263.7577515
250.8233643,251.6496582
242.4910889,240.723938
230.3806763,248.8178101
218.2699585,256.9119263
206.1593018,265.0059814
194.0493164,273.0995483
199.1896973,286.0995483
205.2279663,299.3550415
211.2660522,312.6101074
217.3044434,325.8657837
223.3427124,339.1211548
229.3811035,352.3768311
235.4191284,365.6318359
225.5596924,355.1086426
215.6177368,344.4622192
205.6761475,333.8161621
195.734375,323.1699219
185.7927856,312.5238647
175.8519897,301.8787231
165.8265381,291.9664307
153.7144165,300.0574951
141.6014404,308.1491699
129.4891968,316.2403564
117.3799438,324.3295288
124.6739502,336.2770386
132.7692871,348.3850098
140.8651123,360.4937744
148.9614258,372.6031494
157.0570068,384.7115479
165.1531982,396.8207397
173.2476807,408.9274902
181.3427734,421.0350342
189.4398804,433.1456299
197.536438,445.2554932
206.9238281,452.6225586
218.887207,449.6801758
216.3665161,459.8656006
203.2474976,466.1921387
189.9916992,472.2230225
176.6035767,477.9556885
163.0797729,483.3603516
149.4035034,488.3774414
135.5570068,492.8931885
121.4962158,496.697998
109.230835,495.0195313
114.9169312,486.4858398
129.0448608,482.9567871
139.5963745,473.565918
144.3984375,459.8991699
144.3981323,445.3885498
141.0565796,431.2097168
137.4494019,417.0977783
133.8406372,402.9869995
130.2298584,388.8719482
126.6196899,374.7613525
123.0087891,360.6495361
119.397583,346.5376587
115.7857666,332.4244385
110.0651245,321.8722534
95.94714355,325.4690552
81.82873535,329.065979
78.34783936,338.9894409
81.92041016,353.1103516
85.49414063,367.2337036
89.06756592,381.3532715
92.6418457,395.4733276
96.21710205,409.5930176
99.79266357,423.7074585
103.3734131,437.8299561
106.9544067,451.9439697
101.2601318,464.0550537
89.52667236,458.1118164
85.61346436,444.0964355
82,429.9859619
78.3873291,415.8753052
74.77471924,401.7630005
71.16204834,387.6498413
67.5501709,373.5390015
63.93823242,359.4271851
60.32611084,345.3145142
53.70605469,336.2803345
39.58477783,339.8779297
25.47021484,343.473877
23.49499512,354.3007202
27.05773926,368.421814
30.62475586,382.5430908
34.19708252,396.6660156
37.7734375,410.7813721
41.35852051,424.8984985
44.95544434,439.0123291
48.57623291,453.1203613
52.50390625,467.135376
58.94445801,480.1743164
69.04736328,490.4967041
82.71905518,494.6717529
96.78057861,490.8752441
107.6079102,494.2224121
99.06219482,501.6518555
84.85449219,504.8608398
70.54724121,507.5933838
56.16949463,509.9278564
41.73327637,511.9122314
27.26086426,513.5710449
12.75720215,514.9130859
-1.778381348,515.9289551
-16.33178711,516.5837402
-30.89801025,516.8009033
-30.48852539,505.0187988
-15.94451904,504.2443848
-1.400512695,503.4699707
13.14318848,502.6955566
27.68890381,501.9211426
42.23217773,501.1467285
43.45068359,488.3243408
39.02520752,477.8859863
24.4744873,478.5753174
9.922241211,479.2648926
2.4921875,472.114624
1.796203613,457.5634766
1.100524902,443.0183105
0.404541016,428.4666748
-0.291381836,413.9162598
-0.987304688,399.3655396
-1.683410645,384.8128662
-2.379333496,370.262207
-3.075195313,355.7133789
-6.191833496,343.8206787
-20.74310303,344.5118408
-35.29321289,345.2028809
-42.24798584,352.7897949
-41.54107666,367.3391113
-40.83416748,381.8873291
-40.12695313,396.4419556
-39.41992188,410.993103
-38.71307373,425.5415039
-38.00622559,440.088623
-37.29925537,454.6378174
-36.59246826,469.1849365
-35.88549805,483.7342529
-35.17840576,498.286499
-33.41571045,512.7160645
-43.12976074,516.7664795
-57.6854248,516.2685547
-72.22924805,515.4453125
-86.75134277,514.2895508
-101.2339478,512.7347412
-115.6420288,510.5821533
-128.9037781,506.376709
-123.9039001,495.8116455
-111.1486816,495.9602051
-108.2696228,481.6801758
-105.3909607,467.4019775
-102.5121155,453.1229248
-97.11825562,439.7244873
-90.46038818,426.7658691
-83.80273438,413.8077393
-77.14642334,400.8521729
-70.4901123,387.8966064
-63.8324585,374.9382935
-57.17480469,361.9801025
-50.51885986,349.0252686
-61.12078857,344.3676758
-75.39593506,341.4786377
-88.13412476,341.4777222
-93.70617676,354.9381714
-99.27740479,368.3966064
-104.8490295,381.8560181
-108.7772827,387.15802
-108.7001038,372.5939941
-108.6228943,358.0272827
-108.5456848,343.4597778
-114.2912292,333.6278076
-128.566803,330.7386475
-142.8497925,327.8480225
-145.4587097,338.1610107
-144.3500671,352.675293
-143.2406006,367.2001953
-142.1313171,381.7230835
-141.0218811,396.2475586
-139.9124451,410.7724609
-138.8032837,425.293335
-137.6941833,439.8137207
-140.2338562,454.1148682
-143.1115112,468.3880615
-145.9911804,482.6712646
-141.3291931,492.0673828
-129.0662537,496.5981445
-135.4324646,505.7840576
-149.5673828,502.2746582
-163.6242981,498.4575195
-177.6089172,494.3895264
-191.5257263,490.0969238
-205.3765259,485.5864258
-219.1529846,480.8514404
-232.8408508,475.8684082
-246.4171753,470.5888672
-248.0102539,459.7574463
-237.0453491,460.291748
-223.9178162,465.8922119
-210.0996094,461.737915
-199.3039551,452.0928955
-190.986908,440.1566162
-185.3344116,426.7706299
-183.4385071,412.3765259
-185.5036926,398.0400391
-190.9820557,384.5502319
-197.0574951,371.3105469
-203.5344849,358.265625
-207.7646484,344.3918457
-201.328064,332.7714844
-190.2640991,340.1534424
-195.190918,353.7909546
-183.0664673,360.3694458
-169.9096985,366.6083374
-158.1485901,368.5731201
-153.3946838,354.8453369
-152.7999268,340.3619385
-157.9416504,326.8685913
-167.7462158,316.1635742
-179.8759766,308.1552734
-193.4022217,302.8214111
-207.7536621,300.5703125
-221.9855652,303.1346436
-233.7021179,311.5883179
-241.9002075,323.5819092
-246.1950684,337.4268188
-245.3000488,351.8766479
-240.4562683,365.6046753
-234.6758728,378.9752808
-228.5053711,392.1699219
-223.4600525,405.762146
-224.3982239,420.1795654
-232.2235718,432.0307617
-244.5053711,427.1671143
-241.4709167,413.1799316
-235.2812805,399.9998779
-245.1201477,392.6575317
-258.2861328,386.4259644
-269.9474487,384.1511841
-275.5605164,397.5925903
-281.0022583,411.1021729
-282.360199,425.4735107
-277.217926,438.9702148
-265.2801208,446.8632813
-252.1029663,453.0718994
-250.9153748,463.5318604
-262.1534729,463.8946533
-275.124054,457.2698975
-287.7824402,450.065918
-300.2317505,442.50354
-312.5302124,434.6965332
-324.7204285,426.7219238
-324.8597412,414.874939
-313.2806396,419.1501465
-303.570282,415.7023315
-295.9559021,403.2848511
-288.3404236,390.8656006
-280.7251892,378.4467773
-273.1105042,366.0288696
-265.4962769,353.6116943
-257.8823547,341.1949463
-250.2677002,328.7770386
-242.6530457,316.3591309
-235.0376587,303.9400635
-227.4221802,291.520874
-231.9527893,281.2982178
-243.4326477,272.335083
-254.9126282,263.3718872
-266.4001465,254.402771
-277.7374573,247.5040283
-287.957489,257.8796997
-298.1773987,268.255188
-308.3985596,278.632019
-318.6258545,289.0150146
-328.8469238,299.3917236
-339.0713501,309.7717896
-349.2891846,320.1452026
-359.5111847,330.5228882
-369.733551,340.9008789
-379.9559631,351.2789307
-386.2997894,361.5232544
-375.4000092,371.1861572
-364.5009308,380.8484497
-354.1879272,378.3860474
-344.2553101,367.9654541
-332.8719788,377.0535278
-322.9527283,377.555481
-315.2203674,365.2113037
-318.7744141,354.7994385
-322.3656616,345.1481323
-312.4368286,334.4884033
-302.5102844,323.8309937
-292.5824585,313.1723022
-282.6524048,302.5111694
-272.7251587,291.8531494
-271.3186951,295.0110474
-279.0377197,307.3636475
-286.7561951,319.7153931
-294.4755249,332.0685425
-302.1956177,344.4228516
-309.9143066,356.7749634
-317.6334229,369.1277466
-325.352478,381.4804077
-333.0715942,393.833252
-333.9247742,404.9205933
-325.8813171,414.4252319
-335.6565247,418.8214722
-347.0107727,409.6962891
-358.2408142,400.4176636
-369.4133301,391.0718994
-380.4202881,381.5328979
-391.2489014,371.7897949
-401.8824005,361.8328247
-412.2981415,351.6555176
-422.4792786,341.2427979
-432.4049988,330.5796509
-442.0439453,319.6589355
-451.3673706,308.4681396
-460.3434906,296.9976807
-468.8873138,285.2017212
-476.903389,273.0409546
-484.4790726,260.6010742
-491.6692276,247.9316406
-498.5587082,235.1026611
-498.8733063,221.7481079
-485.0513763,219.7915649
-470.4769287,219.77948
-455.9068909,219.767395
-441.3359222,219.755249
-435.0740051,211.4747314
-435.1162567,196.9100342
-435.1585236,182.3413086
-435.2007904,167.774292
-435.2430573,153.2062988
-435.2853241,138.6401978
-435.3275909,124.071228
-438.8746796,113.0045166
-434.5893555,102.8000488
-420.0234375,102.8000488
-405.4531555,102.8000488
-390.887085,102.8000488
-376.3288574,102.8000488
-361.7610168,102.8000488
-347.1950378,102.8000488
-332.6283264,102.8000488
-318.0648193,102.8000488
-303.4961548,102.8000488
-301.6499939,115.5213013
-305.6999817,126.0349731
-305.6999817,140.6022339
-305.6999817,155.1749878
-305.6999817,169.7418823
-305.6999817,184.3002319
-305.6999817,198.8687134
-305.6999817,213.432373
-305.6999817,228.0050659
-305.6999817,242.5695801
-305.6999817,257.1364136
-312.0003052,265.4000244
-326.5654907,265.4000244
-341.1312256,265.4000244
-355.6998138,265.4000244
-370.2671967,265.4000244
-384.8392181,265.4000244
-399.4046936,265.4000244
-413.9746399,265.4000244
-428.545929,265.4000244
-434.9746246,257.2409058
-435.0186157,242.6711426
-435.0625916,228.1047974
-435.1065826,213.5362549
-435.1505585,198.9699097
-435.1945343,184.4055176
-435.2384949,169.8406372
-435.2824707,155.2751465
-435.3264313,140.7156372
-435.3704224,126.1468506
-430.6270752,116.3500366
-416.0629272,116.3500366
-401.4959717,116.3500366
-386.9267578,116.3500366
-372.364563,116.3500366
-357.800354,116.3500366
-343.232605,116.3500366
-328.6729736,116.3500366
-314.1083374,116.3500366
-305.7000122,122.5072632
-305.7000122,137.069519
-305.7000122,151.6379395
-305.7000122,166.2016602
-305.7000122,180.7693481
-305.7000122,195.3389893
-305.7000122,209.906189
-301.4754028,220.250061
-286.9101563,220.250061
-272.3396912,220.250061
-260.2313538,217.5811157
-254.8282166,204.2608643
-243.4694824,195.2583008
-230.2155457,189.263855
-216.3107605,184.9519043
-205.1021423,178.597168
-199.3720093,165.2052002
-193.6418457,151.8131714
-189.0613708,138.1141357
-187.31073,123.6532593
-185.5046387,109.1993408
-183.6356201,94.753479
-181.684021,80.31854248
-179.6078186,65.90093994
-177.2943726,51.52032471
-173.6384583,37.50415039
-162.5865784,28.13226318
-149.9985352,20.8112793
-136.973053,14.29486084
-123.9266357,7.817504883
-110.8797302,1.339904785
-110.2234192,-3.49206543
-123.9336853,-8.361572266
-136.730896,-15.29199219
-148.5072327,-23.84960938
-159.1356812,-33.79504395
-167.5787354,-45.6104126
-172.9459534,-59.12255859
-175.7781372,-73.39685059
-176.4935913,-87.92919922
-174.4730835,-102.3357849
-169.9851074,-116.1777344
-163.4907837,-129.2034607
-158.5599976,-140.9356689
-170.1369629,-149.7317505
-183.4623108,-155.4877625
-197.8116455,-157.8503723
-212.3560791,-157.5115051
-226.6633911,-154.8513489
-229.8014221,-156.9615784
-216.7402344,-163.308136
-202.5412598,-166.4394226
-188.0067444,-166.7078857
-174.1113892,-162.4908142
-161.1962585,-155.7703857
-149.1138,-148.3399353
-138.8727722,-158.6987
-139.5271301,-171.7950134
-144.7189331,-185.4005127
-151.3575439,-198.3549194
-160.2157288,-209.8704834
-171.1605835,-219.4633789
-183.2787781,-227.527832
-196.3211365,-233.9935303
-210.0328979,-238.8808594
-218.3096008,-243.4206848
-203.8415222,-242.522583
-189.8623657,-238.4699707
-176.5006409,-232.6903992
-163.782074,-225.6062927
-152.354248,-216.6101685
-142.5213623,-205.8800659
-135.5678406,-198.8719177
-131.4820862,-212.8529358
-126.6263733,-226.575592
-120.1066895,-239.556366
-113.2101135,-244.0089111
-119.5902405,-230.919342
-124.8606567,-217.3689575
-127.3218689,-203.0278931
-127.5896912,-188.4801331
-125.278595,-174.1201477
-115.2576294,-173.1808472
-108.1917419,-169.466217
-103.6719971,-155.8333435
-102.1412354,-167.4854126
-97.33181763,-180.9686584
-86.76544189,-188.5924377
-88.9208374,-202.9978027
-91.07626343,-217.4032288
-93.62615967,-231.7336426
-97.4397583,-245.7935181
-102.1618958,-259.5706787
-108.1155396,-272.8554993
-115.4078674,-285.4667358
-123.4026794,-297.6380005
-132.2791138,-309.1805115
-142.3727722,-319.6666565
-154.3779602,-327.8173828
-168.0239563,-332.8889465
-179.2405396,-337.6852112
-164.9067688,-339.1624756
-150.4710693,-337.3151245
-137.1853333,-331.5172729
-126.4871521,-321.7171631
-117.118042,-310.5744324
-108.6412659,-298.7349548
-101.3351746,-286.1408691
-95.35952759,-272.8609924
-89.65045166,-259.4616394
-84.59869385,-245.804657
-80.08007813,-231.9554749
-75.79193115,-218.0340271
-69.57568359,-227.4868469
-60.35040283,-238.7062073
-48.39904785,-246.9899597
-36.04644775,-252.2276001
-45.65466309,-241.2794495
-54.65496826,-229.8315735
-62.77459717,-217.7453918
-69.30249023,-204.7400513
-71.92248535,-190.551239
-60.41314697,-184.5079651
-61.58258057,-190.7270813
-47.13470459,-192.1828613
-32.64385986,-193.6182861
-31.28619385,-205.5090637
-31.97064209,-220.0516968
-31.26580811,-234.600708
-29.77404785,-249.0841064
-27.0881958,-263.3948059
-23.29449463,-277.4572144
-18.87817383,-291.3358765
-13.4050293,-304.8280029
-5.904663086,-317.2920532
3.444763184,-328.4424438
14.70220947,-337.636322
27.7053833,-344.1798401
24.45184326,-338.4729614
14.49865723,-327.8387451
5.120483398,-316.6972046
-2.632324219,-304.4027405
-7.993591309,-290.8702087
-11.97930908,-276.8622742
-14.99859619,-262.6139832
-17.16149902,-248.2107544
-18.24969482,-233.6898499
-18.60827637,-219.1286926
-18.67523193,-204.5610657
